tool_id,name,url,organisations,partners,developers,donors,typologies,keywords,descriptions,countries,spatial_scale,frequncies,users,contacts
1 TTI,ECOWAS ,https://www.eco-icbt.org/trade-data/,"Agricultural Market and Trade Department of the Permanent Interstate Committee for Drought Control in the Sahel (CILSS)
West African Association for Cross-Border Trade, in Agro-forestry-pastoral and Fisheries Products (WACTAF) ",Data portal,Corn/ Maize; Mango; Beef; Palm oil; Poultry; Sugar; Multiple,"AGRICTRADE will contribute to improving trade in agricultural, food and livestock production in Sahel and West Africa through provision of tools and market information necessary for promotion of trade in agricultural, food and livestock products in Sahel and West Africa and dissemination of information on instruments of regional trade policies and trade opportunities relating to the products, agricultural inputs and livestock. The expected outputs include: Disseminated information on markets cross-border trade flow and barriers to trade, increased networking and capacity of private and public market players, information about regional polices, instruments and tools on trade that will result in increased commercial transactions on staple foods and livestock in the Sahel and West Africa region.",West Africa,International,,,ssacko@ecowas.int
100 TTI,World Economic Forum,https://www.weforum.org/platforms/shaping-the-future-of-trade-and-global-economic-interdependence,World Economic Forum,Initiative/organisation,Multiple ,"Works to support debate and collaborative action on international trade and investment for recovery, growth and sustainable development. Platform works with a range of stakeholders to inform business and policy debate on critical trade and investment issues. The Platform currently focuses on trade shocks, tensions and governance; digital trade; new questions around industrial policy, tax and competition; investment and trade facilitation to poorer nations; and embedding sustainability into the future of value chains. ",Global,Global,Not specified,Not specified,
102 TTI,Statistics Canada,https://www150.statcan.gc.ca/n1/pub/13-605-x/prod-eng.htm,Statistics Canada,Data portal,Multiple,"Statistics Canada produces trade statistics with the aim of helping Canadians better understand their country—its population, resources, economy, society and culture",Canada,International,Monthly,General public,infostats@statcan.gc.ca
105 TTI,Kenya Data Portal,kenya.opendataforafrica.org ,Kenya National Bureau of Statistics; African Development Bank,Data portal; Visualisation / dashboard,Agriculture; Multiple ,Provides import and export statistics for Kenya's trade,Kenya,International,Regularly,Not specified,statistics@afdb.org.
106 TTI,Knoema,knoema.com ,Eldridge,Data services; Visualisation / dashboard,Agriculture; Multiple,"Global decision-making data. Provides tools to discover, visualize, model, and present data on a wide range of commodities and metrics",Global,Global ,Regularly,Not specified,
107 TTI,Tradestats Express,http://tse.export.gov/TSE/TSEhome.aspx,US Department of Commerce,Statistics; Data portal; Visualisation / dashboard,Multiple,"TradeStats Express displays annual U.S. merchandise trade statistics, at national and state levels; in maps, graphs, and tables; as exports, imports, and trade balances. Custom-tailored to year and dollar ranges and display preferences.  
It is divided into two main sections: National Trade Data and State Export Data. For each section, the basic tools (for example, choosing product classifications, downloading the data, seeing a print preview) are the same. ",United States of America,Global,Monthly,General public ,
108 TTI,Malawi Data Portal,malawi.opendataforafrica.org ,African Development Bank,Data portal; Visualisation / dashboard,Multiple; Agriculture,Provides import and export statistics for Malawi's trade and production,Malawi,National,Not updated,General public,statistics@afdb.org.
109 TTI,Malawi Trade Information Portal,https://mitc.mw/trade/,Malawi Investment and Trade Centre,Data portal; Digital reports; Data services;,Coffee; Cotton; Soybean; Sugar; Multiple; Rubber; Corn/ Maize,The Export Performance section provides data and analytics of Malawi's export performance on selected export products. Trade Map provides access to a searchable database of Malawi's up-to-date trade statistics. Users are able to make queries and extract trade data. Resources for Global Trade Data provides a collection of useful resources on global trade data from a number of global sources. Each of the resources are accessible through external links.,Malawi,International,Ad hoc,Not specified,info@mitc.mw
110 TTI,USDA Foreign Agricultural Service Export Sales Query System,https://apps.fas.usda.gov/esrquery/,United States Department of Agriculture Foreign Agricultural Service,Data portal,Multiple; Cotton; Soybean; Corn/ Maize; Beef,"USDA's Export Sales Reporting Program monitors U.S. agricultural exports on a daily and weekly basis. Export sales reports provide up-to-date information about 39 U.S. agricultural commodities sold abroad. The data are used to analyze the overall level of export demand, determine where markets exist, and assess the relative position of U.S. commodities in those markets. The program also serves as an early alert on the possible effects of foreign sales on U.S. supplies and prices.",United States of America,International,Weekly,Not specified,esr@fas.usda.gov
111 TTI,"USDA Production, Supply and Distribution",https://apps.fas.usda.gov/psdonline/app/index.html#/app/home,United States Department of Agriculture Foreign Agricultural Service,Data portal; Digital reports,Coffee; Cotton; Multiple; Agriculture; Beef; Soybean; Sugar,"Downloadable files containing official statistics are generated when each commodity's data is released. These data files include all attributes, countries and years pertaining to a particular commodity. Also provides current world Production, Market and Trade Reports, and other data publications",United States of America,International,Monthly,Not specified,
113 TTI,Open Africa,open.africa ,Code for Africa,Data portal; Repository; Initiative/organisation,Multiple; Agriculture,"openAFRICA is a grassroots initiative, maintained by Code for Africa, as a public service. The platform is available as a free resource for ordinary citizens, civil society organisations, civic activists, the media, and government agencies. Users can upload data to openAFRICA either to store it, or to make it available to a wider public and can download data already on openAFRICA for re-use. Data (including trade statistics) is available on a wide range of topics and commodities",Africa,International,Regularly,Governments; Science and Research; General public,
114 TTI,Our World in Data,ourworldindata.org ,Global Change Data Lab,Data portal; Visualisation / dashboard; Digital reports,Multiple; Agriculture,"Our World in Data is about Research and data to make progress against the world’s largest problems. To help people understand issues that are affecting billions, data is made accessible in an understandable and public platform. This allows everyone to see the state of the world today and track progress. This platform presents interactive data visualizations and summarises the scientific literature.",Global,Global,Regularly,General public,info@ourworldindata.org
88,Trase,https://trase.earth/,Global Canopy Programme; Stockholm Environment Institute,Decision-support tool,Sugar; Cotton; Poultry; Corn/ Maize; Coffee; Palm oil; Soybean; Beef; Cocoa; Multiple,"Transparent supply chains for sustainable economies: follow trade flows to identify sourcing regions, profile supply chain risks and assess opportunities for sustainable production.",Global ,Global,Regularly,Financial institutions; Industry; Governments,info@trase.earth
115 TTI,Resource trade.earth,resourcetrade.earth,Chatham House,Visualisation / dashboard; Statistics,Agriculture; Multiple,"resourcetrade.earth has been developed by Chatham House to enable users to explore the fast-evolving dynamics of international trade in natural resources, the sustainability implications of such trade, and the related interdependencies that emerge between importing and exporting countries and regions. The trade data on this site are from the Chatham House Resource Trade Database (CHRTD). The CHRTD is a repository of bilateral trade in natural resources between more than 200 countries and territories. The database includes the monetary values and masses of trade in over 1,350 different types of natural resources and resource products, including agricultural, fishery and forestry products, fossil fuels, metals and other minerals, and pearls and gemstones. It contains raw materials, intermediate products, and by-products.",Global,Global,Regularly,Not specified,resourcetrade@chathamhouse.org
116 TTI,The RICardo Project,http://ricardo.medialab.sciences-po.fr/#/,SciencesPo,Data portal; Visualisation / dashboard,Not specified,RICardo (Research on International Commerce) is a project dedicated to trade between nations over a period spanning the beginning of the Industrial Revolution to the eve of the Second World War. It combines a historical trade database covering all of the world’s countries and a website which allows exploration of the history of international trade through data visualizations.,Global ,Global ,Regularly,General public; Science and Research,
